game,agent_0,agent_1,q_table_j0,q_table_j1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
128,q_learning,sb3_league,/home/renzo/Escritorio/fac/IA1/Truco-AI/game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,N/A,J1,13,30,30,13,3,2,1
129,q_learning,sb3_league,/home/renzo/Escritorio/fac/IA1/Truco-AI/game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,N/A,J1,19,30,30,19,6,5,1
130,q_learning,sb3_league,/home/renzo/Escritorio/fac/IA1/Truco-AI/game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,N/A,J1,23,30,30,23,15,8,7
131,q_learning,sb3_league,/home/renzo/Escritorio/fac/IA1/Truco-AI/game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,N/A,J1,15,30,30,15,11,5,6
132,q_learning,sb3_league,/home/renzo/Escritorio/fac/IA1/Truco-AI/game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,N/A,J1,16,30,30,16,11,4,7
133,q_learning,sb3_league,/home/renzo/Escritorio/fac/IA1/Truco-AI/game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,N/A,J0,30,24,24,30,9,5,4
134,q_learning,sb3_league,/home/renzo/Escritorio/fac/IA1/Truco-AI/game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,N/A,J1,18,30,30,18,11,5,6
135,q_learning,sb3_league,/home/renzo/Escritorio/fac/IA1/Truco-AI/game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,N/A,J1,14,30,30,14,13,2,11
136,q_learning,sb3_league,/home/renzo/Escritorio/fac/IA1/Truco-AI/game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,N/A,J1,25,30,30,25,14,6,8
137,q_learning,sb3_league,/home/renzo/Escritorio/fac/IA1/Truco-AI/game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,N/A,J0,30,1,1,30,2,1,1
138,q_learning,sb3_league,/home/renzo/Escritorio/fac/IA1/Truco-AI/game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,N/A,J0,30,9,9,30,7,3,4
139,q_learning,sb3_league,/home/renzo/Escritorio/fac/IA1/Truco-AI/game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,N/A,J1,24,30,30,24,13,7,6
140,q_learning,sb3_league,/home/renzo/Escritorio/fac/IA1/Truco-AI/game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,N/A,J1,7,30,30,7,3,2,1
