game,agent_0,agent_1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
643,q_learning,sb3,J0,30,19,19,30,18,11,7
644,q_learning,sb3,J1,20,30,30,20,21,12,9
645,q_learning,sb3,J0,30,15,15,30,12,9,3
646,q_learning,sb3,J0,30,28,28,30,21,11,10
647,q_learning,sb3,J1,25,30,30,25,19,12,7
648,q_learning,sb3,J1,20,30,30,20,18,10,8
649,q_learning,sb3,J0,30,20,20,30,17,11,6
650,q_learning,sb3,J1,28,30,30,28,19,10,9
651,q_learning,sb3,J1,20,30,30,20,18,8,10
652,q_learning,sb3,J0,30,28,28,30,22,13,9
653,q_learning,sb3,J1,18,30,30,18,17,10,7
654,q_learning,sb3,J1,23,30,30,23,20,11,9
655,q_learning,sb3,J1,29,30,30,29,22,13,9
656,q_learning,sb3,J0,30,26,26,30,18,9,9
657,q_learning,sb3,J0,30,26,26,30,22,15,7
658,q_learning,sb3,J1,25,30,30,25,21,11,10
659,q_learning,sb3,J1,20,30,30,20,20,12,8
660,q_learning,sb3,J0,30,26,26,30,19,12,7
661,q_learning,sb3,J1,27,30,30,27,19,12,7
662,q_learning,sb3,J0,30,26,26,30,18,12,6
663,q_learning,sb3,J1,10,30,30,10,13,6,7
664,q_learning,sb3,J1,18,30,30,18,18,7,11
665,q_learning,sb3,J1,22,30,30,22,20,12,8
666,q_learning,sb3,J1,24,30,30,24,21,13,8
667,q_learning,sb3,J0,30,23,23,30,20,14,6
