game,hand_index,agent_0,agent_1,event_type,caller,caller_id,caller_agent,opponent,opponent_agent,action,round_number,truco_level_before,envido_level_before,envido_total_before,envido_total_previous,caller_envido_points,opponent_envido_points,envido_points_diff,caller_weaker_envido,envido_winner,caller_hand,opponent_hand,caller_best_strength,caller_avg_strength,caller_top2_strength,opponent_best_strength,opponent_avg_strength,opponent_top2_strength,strength_diff_avg,caller_weaker_hand,response_action,response_type,responder,responder_agent,points_before_j0,points_before_j1,points_after_j0,points_after_j1,delta_j0,delta_j1,caller_points_delta,hand_winner,caller_won_hand
1,15,rational,q_learning,truco,J0,0,rational,J1,q_learning,TRUCO,2,0,,,,,,,,,7-0|11-1,3-2|2-1,12.0,9.0,18.0,10.0,9.5,19.0,-0.5,1,NO_QUIERO,decline,J1,q_learning,8,19,9,19,1,0,1,J0,1
1,16,rational,q_learning,truco,J0,0,rational,J1,q_learning,TRUCO,2,0,,,,,,,,,1-1|4-0,12-2|10-3,13.0,7.0,14.0,7.0,6.0,12.0,1.0,0,NO_QUIERO,decline,J1,q_learning,9,19,10,19,1,0,1,J0,1
1,17,rational,q_learning,truco,J1,1,q_learning,J0,rational,TRUCO,1,0,,,,,,,,,11-1|3-3|12-2,12-0|6-3|3-0,10.0,7.666666666666667,17.0,10.0,6.666666666666667,17.0,1.0,0,QUIERO,accept,J0,rational,10,19,10,22,0,3,3,J1,1
1,17,rational,q_learning,truco,J0,0,rational,J1,q_learning,RETRUCO,2,1,,,,,,,,,6-3|3-0,3-3|12-2,10.0,6.5,13.0,10.0,8.5,17.0,-2.0,1,VALE_CUATRO,raise,J1,q_learning,10,19,10,22,0,3,0,J1,0
1,17,rational,q_learning,truco,J1,1,q_learning,J0,rational,VALE_CUATRO,2,1,,,,,,,,,3-3|12-2,6-3|3-0,10.0,8.5,17.0,10.0,6.5,13.0,2.0,0,NO_QUIERO,decline,J0,rational,10,19,10,22,0,3,3,J1,1
1,18,rational,q_learning,envido,J1,1,q_learning,J0,rational,ENVIDO,1,,0,0,0,33,4,29,0,J1,10-2|7-3|6-3,4-2|10-3,,,,,,,,,NO_QUIERO,decline,J0,rational,10,22,10,23,0,1,1,,
1,19,rational,q_learning,truco,J1,1,q_learning,J0,rational,TRUCO,1,0,,,,,,,,,3-3|10-1|12-2,3-0|7-0|1-3,10.0,7.333333333333333,17.0,12.0,10.0,22.0,-2.666666666666667,1,QUIERO,accept,J0,rational,11,23,15,23,4,0,0,J0,0
1,19,rational,q_learning,truco,J0,0,rational,J1,q_learning,RETRUCO,2,1,,,,,,,,,3-0|7-0,3-3|12-2,12.0,11.0,22.0,10.0,8.5,17.0,2.5,0,VALE_CUATRO,raise,J1,q_learning,11,23,15,23,4,0,4,J0,1
1,19,rational,q_learning,truco,J1,1,q_learning,J0,rational,VALE_CUATRO,2,1,,,,,,,,,3-3|12-2,3-0|7-0,10.0,8.5,17.0,12.0,11.0,22.0,-2.5,1,QUIERO,accept,J0,rational,11,23,15,23,4,0,0,J0,0
1,20,rational,q_learning,envido,J1,1,q_learning,J0,rational,ENVIDO,1,,0,0,0,0,21,-21,1,J1,11-3|12-2|12-0,7-3|12-1,,,,,,,,,NO_QUIERO,decline,J0,rational,15,23,15,24,0,1,1,,
1,20,rational,q_learning,truco,J1,1,q_learning,J0,rational,TRUCO,2,0,,,,,,,,,12-2|12-0,12-1,7.0,7.0,14.0,7.0,7.0,7.0,0.0,0,QUIERO,accept,J0,rational,15,24,17,24,2,0,0,J0,0
1,21,rational,q_learning,truco,J1,1,q_learning,J0,rational,TRUCO,1,0,,,,,,,,,12-3|2-3|11-1,3-3|12-0|3-2,9.0,7.333333333333333,16.0,10.0,9.0,20.0,-1.666666666666667,1,QUIERO,accept,J0,rational,17,24,17,27,0,3,3,J1,1
1,21,rational,q_learning,truco,J0,0,rational,J1,q_learning,RETRUCO,2,1,,,,,,,,,12-0|3-2,2-3|11-1,10.0,8.5,17.0,9.0,7.5,15.0,1.0,0,VALE_CUATRO,raise,J1,q_learning,17,24,17,27,0,3,0,J1,0
1,21,rational,q_learning,truco,J1,1,q_learning,J0,rational,VALE_CUATRO,2,1,,,,,,,,,2-3|11-1,12-0|3-2,9.0,7.5,15.0,10.0,8.5,17.0,-1.0,1,NO_QUIERO,decline,J0,rational,17,24,17,27,0,3,3,J1,1
1,22,rational,q_learning,envido,J1,1,q_learning,J0,rational,ENVIDO,1,,0,0,0,31,20,11,0,J1,7-2|4-2|6-3,12-3|10-3,,,,,,,,,NO_QUIERO,decline,J0,rational,17,27,17,28,0,1,1,,
1,22,rational,q_learning,truco,J1,1,q_learning,J0,rational,TRUCO,2,0,,,,,,,,,7-2|6-3,12-3,11.0,7.0,14.0,7.0,7.0,7.0,0.0,0,QUIERO,accept,J0,rational,17,28,19,28,2,0,0,J0,0
1,23,rational,q_learning,envido,J1,1,q_learning,J0,rational,ENVIDO,1,,0,0,0,7,22,-15,1,J1,7-2|3-0|6-1,2-0|11-0|2-2,,,,,,,,,NO_QUIERO,decline,J0,rational,19,28,19,29,0,1,1,,
1,23,rational,q_learning,truco,J1,1,q_learning,J0,rational,TRUCO,1,0,,,,,,,,,7-2|3-0|6-1,2-0|11-0|2-2,11.0,8.0,21.0,9.0,8.0,18.0,0.0,0,QUIERO,accept,J0,rational,19,29,19,30,0,1,1,J1,1
2,1,rational,q_learning,envido,J1,1,q_learning,J0,rational,ENVIDO,1,,0,0,0,23,20,3,1,J1,6-1|2-3|1-3,10-0|4-2,,,,,,,,,NO_QUIERO,decline,J0,rational,0,0,0,1,0,1,1,,
2,1,rational,q_learning,truco,J1,1,q_learning,J0,rational,TRUCO,1,0,,,,,,,,,6-1|2-3|1-3,10-0|4-2,9.0,6.666666666666667,17.0,5.0,3.0,6.0,3.666666666666667,0,NO_QUIERO,decline,J0,rational,0,1,0,2,0,1,1,J1,1
