game,agent_0,agent_1,q_table_j0,q_table_j1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
520,random,rational,N/A,N/A,J1,11,30,30,11,21,4,17
521,random,rational,N/A,N/A,J1,13,30,30,13,17,4,13
522,random,rational,N/A,N/A,J1,7,30,30,7,13,2,11
523,random,rational,N/A,N/A,J1,0,30,30,0,0,0,0
524,random,rational,N/A,N/A,J1,4,30,30,4,10,2,8
525,random,rational,N/A,N/A,J1,15,30,30,15,17,2,15
526,random,rational,N/A,N/A,J1,0,30,30,0,1,0,1
527,random,rational,N/A,N/A,J1,13,30,30,13,18,5,13
528,random,rational,N/A,N/A,J1,0,30,30,0,1,0,1
529,random,rational,N/A,N/A,J1,3,30,30,3,12,0,12
530,random,rational,N/A,N/A,J1,9,30,30,9,9,2,7
531,random,rational,N/A,N/A,J1,9,30,30,9,16,4,12
532,random,rational,N/A,N/A,J1,12,30,30,12,19,3,16
533,random,rational,N/A,N/A,J1,18,30,30,18,13,1,12
534,random,rational,N/A,N/A,J1,1,30,30,1,1,0,1
535,random,rational,N/A,N/A,J1,6,30,30,6,16,3,13
536,random,rational,N/A,N/A,J1,17,30,30,17,17,3,14
537,random,rational,N/A,N/A,J1,25,30,30,25,27,11,16
538,random,rational,N/A,N/A,J1,1,30,30,1,5,0,5
539,random,rational,N/A,N/A,J1,22,30,30,22,20,7,13
540,random,rational,N/A,N/A,J1,13,30,30,13,16,5,11
541,random,rational,N/A,N/A,J1,12,30,30,12,18,4,14
542,random,rational,N/A,N/A,J1,4,30,30,4,11,2,9
543,random,rational,N/A,N/A,J1,11,30,30,11,13,4,9
544,random,rational,N/A,N/A,J1,13,30,30,13,20,6,14
545,random,rational,N/A,N/A,J1,5,30,30,5,6,3,3
546,random,rational,N/A,N/A,J1,1,30,30,1,1,1,0
547,random,rational,N/A,N/A,J1,0,30,30,0,0,0,0
548,random,rational,N/A,N/A,J1,15,30,30,15,16,5,11
549,random,rational,N/A,N/A,J1,3,30,30,3,10,2,8
550,random,rational,N/A,N/A,J1,4,30,30,4,6,2,4
551,random,rational,N/A,N/A,J1,9,30,30,9,17,3,14
552,random,rational,N/A,N/A,J1,17,30,30,17,17,2,15
553,random,rational,N/A,N/A,J1,7,30,30,7,10,3,7
554,random,rational,N/A,N/A,J1,2,30,30,2,7,1,6
555,random,rational,N/A,N/A,J1,11,30,30,11,17,3,14
556,random,rational,N/A,N/A,J1,16,30,30,16,19,5,14
557,random,rational,N/A,N/A,J1,15,30,30,15,20,5,15
558,random,rational,N/A,N/A,J1,3,30,30,3,6,2,4
559,random,rational,N/A,N/A,J1,12,30,30,12,14,4,10
560,random,rational,N/A,N/A,J1,1,30,30,1,3,1,2
561,random,rational,N/A,N/A,J1,3,30,30,3,8,2,6
