timesteps,policy_gradient_loss,value_loss,entropy_loss,loss
17698817,-7.061112e-03,7.484712e-01,-1.098512e+00,3.058641e-01
17702913,-1.061939e-02,7.711422e-01,-1.115215e+00,2.956246e-01
17707009,-7.015985e-03,7.415844e-01,-1.103545e+00,3.178945e-01
17711105,-8.612511e-03,7.345253e-01,-1.080447e+00,2.976231e-01
17715201,-6.250237e-03,7.067647e-01,-1.103192e+00,2.763043e-01
17719297,-6.160438e-03,7.298267e-01,-1.094984e+00,2.794786e-01
17723393,-7.887233e-03,7.643038e-01,-1.078403e+00,3.027250e-01
17727489,-7.878397e-03,7.426366e-01,-1.092818e+00,3.011239e-01
17731585,-6.758238e-03,7.242126e-01,-1.092095e+00,3.077180e-01
17735681,-6.741873e-03,7.268644e-01,-1.098044e+00,2.739134e-01
17739777,-6.746554e-03,6.942172e-01,-1.087355e+00,2.784991e-01
17743873,-7.187846e-03,7.457511e-01,-1.088937e+00,3.041382e-01
17747969,-7.209026e-03,6.964352e-01,-1.112968e+00,2.851214e-01
17752065,-7.397653e-03,7.369702e-01,-1.096525e+00,2.948211e-01
17756161,-7.971746e-03,7.386138e-01,-1.131240e+00,2.732140e-01
17760257,-8.839729e-03,7.239576e-01,-1.112807e+00,2.843034e-01
17764353,-9.378120e-03,7.222301e-01,-1.118626e+00,2.729036e-01
17768449,-8.545055e-03,7.094287e-01,-1.122280e+00,3.034430e-01
17772545,-8.056537e-03,7.405837e-01,-1.129754e+00,2.745833e-01
17776641,-8.531008e-03,7.485229e-01,-1.119289e+00,3.187395e-01
17780737,-6.674834e-03,7.449682e-01,-1.136672e+00,3.088776e-01
17784833,-9.169221e-03,7.090254e-01,-1.122876e+00,2.617251e-01
17788929,-8.225275e-03,7.470447e-01,-1.103242e+00,3.081996e-01
17793025,-7.071835e-03,7.228681e-01,-1.102586e+00,2.781045e-01
17797121,-7.379469e-03,7.418697e-01,-1.084006e+00,2.845747e-01
17801217,-9.547385e-03,7.244880e-01,-1.108161e+00,2.958680e-01
17805313,-8.732472e-03,7.053173e-01,-1.077497e+00,2.659785e-01
17809409,-8.477254e-03,7.299893e-01,-1.103264e+00,2.944787e-01
17813505,-7.351594e-03,6.995483e-01,-1.106981e+00,2.906920e-01
17817601,-7.243579e-03,7.224766e-01,-1.082164e+00,3.052333e-01
17821697,-8.780057e-03,7.222325e-01,-1.087576e+00,3.304082e-01
17825793,-8.260461e-03,7.201450e-01,-1.103397e+00,2.936557e-01
17829889,-8.198059e-03,6.881975e-01,-1.093876e+00,2.561639e-01
17833985,-7.467691e-03,7.217981e-01,-1.098780e+00,3.032997e-01
17838081,-7.486331e-03,7.410795e-01,-1.083415e+00,2.815967e-01
17842177,-6.664751e-03,6.980047e-01,-1.091852e+00,2.856992e-01
17846273,-7.697692e-03,7.190495e-01,-1.099701e+00,2.866058e-01
17850369,-7.145872e-03,6.842809e-01,-1.110091e+00,2.786011e-01
17854465,-8.068736e-03,7.176603e-01,-1.104759e+00,2.753372e-01
17858561,-7.823928e-03,7.032391e-01,-1.137036e+00,2.689350e-01
17862657,-7.937658e-03,7.238272e-01,-1.140405e+00,3.152955e-01
17866753,-7.297901e-03,6.785506e-01,-1.110211e+00,2.514859e-01
17870849,-6.808759e-03,7.233645e-01,-1.109074e+00,3.078504e-01
17874945,-7.959528e-03,7.497205e-01,-1.119199e+00,2.828122e-01
17879041,-7.750436e-03,7.008421e-01,-1.103774e+00,2.595624e-01
17883137,-8.851799e-03,7.441440e-01,-1.106738e+00,2.805124e-01
17887233,-7.827341e-03,7.173678e-01,-1.146723e+00,2.782578e-01
17891329,-7.094868e-03,7.123450e-01,-1.143725e+00,2.798281e-01
17895425,-7.805645e-03,7.117928e-01,-1.154019e+00,2.787379e-01
17899521,-8.159232e-03,6.822373e-01,-1.130517e+00,2.773169e-01
17903617,-8.878280e-03,6.786922e-01,-1.113083e+00,2.813658e-01
17907713,-6.114112e-03,6.831850e-01,-1.108758e+00,2.942437e-01
17911809,-8.021060e-03,7.272101e-01,-1.101752e+00,2.872641e-01
17915905,-8.644390e-03,7.489652e-01,-1.109432e+00,3.127194e-01
17920001,-8.530257e-03,7.227317e-01,-1.107197e+00,3.137538e-01
17924097,-7.949717e-03,7.218154e-01,-1.108458e+00,2.843152e-01
17928193,-8.349972e-03,7.167121e-01,-1.087888e+00,2.921925e-01
17932289,-7.716538e-03,6.970226e-01,-1.101786e+00,2.962928e-01
17936385,-8.050780e-03,6.542109e-01,-1.100744e+00,2.569478e-01
17940481,-8.850153e-03,6.575384e-01,-1.104764e+00,2.652524e-01
17944577,-9.030178e-03,7.285234e-01,-1.106930e+00,2.821220e-01
17948673,-7.749075e-03,6.617828e-01,-1.107103e+00,2.442127e-01
17952769,-8.295668e-03,6.696346e-01,-1.100663e+00,2.674482e-01
17956865,-7.961482e-03,6.601704e-01,-1.085391e+00,2.484739e-01
17960961,-6.691282e-03,7.344110e-01,-1.079850e+00,3.104040e-01
17965057,-7.946184e-03,7.132726e-01,-1.104095e+00,2.972018e-01
17969153,-6.964983e-03,7.289203e-01,-1.090923e+00,3.062948e-01
17973249,-8.692295e-03,7.369435e-01,-1.085953e+00,2.959716e-01
17977345,-8.758916e-03,6.726047e-01,-1.088177e+00,2.510378e-01
17981441,-7.419218e-03,7.056335e-01,-1.078971e+00,2.785745e-01
17985537,-8.127262e-03,6.907805e-01,-1.080839e+00,2.925643e-01
17989633,-9.742459e-03,7.262525e-01,-1.091047e+00,2.943526e-01
17993729,-8.703274e-03,7.358586e-01,-1.084193e+00,2.866980e-01
17997825,-7.535749e-03,7.706350e-01,-1.088622e+00,3.234337e-01
18001921,-6.668521e-03,6.970165e-01,-1.094716e+00,2.816708e-01
18006017,-8.740320e-03,6.863204e-01,-1.096713e+00,2.849570e-01
18010113,-6.951145e-03,7.011165e-01,-1.101566e+00,2.694119e-01
18014209,-7.844289e-03,6.261817e-01,-1.103309e+00,2.280135e-01
18018305,-1.005768e-02,6.560515e-01,-1.106514e+00,2.374481e-01
18022401,-9.032916e-03,6.906024e-01,-1.126192e+00,2.712538e-01
18026497,-8.052102e-03,6.632204e-01,-1.119205e+00,2.553413e-01
18030593,-9.359286e-03,6.800185e-01,-1.147615e+00,2.458872e-01
18034689,-6.238887e-03,6.896367e-01,-1.132448e+00,2.507340e-01
18038785,-7.816465e-03,6.839181e-01,-1.137303e+00,2.581415e-01
18042881,-7.338426e-03,7.215804e-01,-1.117915e+00,2.783431e-01
18046977,-8.387270e-03,6.500959e-01,-1.115595e+00,2.533153e-01
18051073,-8.930904e-03,6.239995e-01,-1.147018e+00,2.363554e-01
18055169,-8.374684e-03,7.248485e-01,-1.137526e+00,3.155174e-01
18059265,-8.082331e-03,7.327385e-01,-1.137773e+00,2.915006e-01
18063361,-6.024019e-03,7.037410e-01,-1.104364e+00,2.665727e-01
18067457,-7.504606e-03,7.139505e-01,-1.104748e+00,2.681311e-01
18071553,-8.567574e-03,7.279820e-01,-1.098686e+00,2.986087e-01
18075649,-6.527565e-03,7.596796e-01,-1.100386e+00,3.173418e-01
18079745,-8.027496e-03,7.060404e-01,-1.091044e+00,2.813235e-01
18083841,-8.839006e-03,7.558011e-01,-1.074910e+00,3.063987e-01
18087937,-7.691802e-03,7.400592e-01,-1.061721e+00,2.887853e-01
18092033,-8.772358e-03,7.303705e-01,-1.049014e+00,2.789694e-01
18096129,-6.859786e-03,6.816341e-01,-1.055438e+00,2.883902e-01
18100225,-8.389233e-03,7.194219e-01,-1.046464e+00,2.966913e-01
18104321,-7.301643e-03,6.781043e-01,-1.034005e+00,2.748234e-01
18108417,-8.764470e-03,7.175569e-01,-1.027013e+00,2.783529e-01
18112513,-8.223889e-03,7.820779e-01,-1.028861e+00,3.139049e-01
18116609,-7.171886e-03,7.548185e-01,-1.018938e+00,3.087204e-01
18120705,-6.297334e-03,7.213315e-01,-1.018075e+00,2.951131e-01
18124801,-6.928059e-03,7.206941e-01,-1.008718e+00,2.930204e-01
18128897,-8.831155e-03,7.319082e-01,-1.019231e+00,2.674710e-01
18132993,-7.291768e-03,7.569220e-01,-1.027627e+00,2.976803e-01
18137089,-7.704977e-03,7.087809e-01,-1.023924e+00,2.936901e-01
18141185,-8.312387e-03,8.013619e-01,-1.018277e+00,3.223670e-01
18145281,-8.374769e-03,7.528366e-01,-1.008423e+00,3.215850e-01
18149377,-7.396588e-03,7.601656e-01,-1.023031e+00,3.133405e-01
18153473,-7.701358e-03,6.970919e-01,-1.027960e+00,2.888652e-01
18157569,-7.745301e-03,7.480218e-01,-1.022728e+00,3.071973e-01
18161665,-8.762615e-03,7.497279e-01,-1.033993e+00,3.008624e-01
18165761,-8.726143e-03,7.338895e-01,-1.042264e+00,2.807753e-01
18169857,-8.035347e-03,7.596661e-01,-1.050078e+00,3.374598e-01
18173953,-8.503876e-03,7.060569e-01,-1.052323e+00,2.789555e-01
18178049,-7.134035e-03,7.247152e-01,-1.033872e+00,3.002828e-01
18182145,-9.247446e-03,7.548291e-01,-1.044435e+00,2.928367e-01
18186241,-7.555130e-03,7.699050e-01,-1.042150e+00,3.036558e-01
18190337,-9.626902e-03,7.517836e-01,-1.059769e+00,2.905374e-01
18194433,-8.626564e-03,6.599099e-01,-1.040835e+00,2.542586e-01
18198529,-7.427619e-03,7.637117e-01,-1.041733e+00,3.421681e-01
18202625,-6.412146e-03,7.120815e-01,-1.069010e+00,3.202640e-01
18206721,-9.191062e-03,6.899831e-01,-1.048159e+00,2.594265e-01
18210817,-7.983288e-03,7.067915e-01,-1.078354e+00,3.045639e-01
18214913,-8.560673e-03,6.725459e-01,-1.076046e+00,2.557552e-01
18219009,-8.385921e-03,6.933765e-01,-1.083699e+00,2.717851e-01
18223105,-9.241487e-03,6.660223e-01,-1.085319e+00,2.558974e-01
18227201,-8.424772e-03,7.291497e-01,-1.104186e+00,3.241659e-01
18231297,-9.538393e-03,6.909884e-01,-1.095229e+00,2.779813e-01
18235393,-9.653568e-03,6.230161e-01,-1.101545e+00,2.344680e-01
18239489,-8.756794e-03,6.822320e-01,-1.117395e+00,2.785964e-01
18243585,-8.343100e-03,7.349826e-01,-1.087019e+00,3.163932e-01
18247681,-8.294635e-03,7.316859e-01,-1.085749e+00,2.947298e-01
18251777,-9.490384e-03,6.926489e-01,-1.096918e+00,2.628720e-01
18255873,-7.715043e-03,7.070750e-01,-1.102146e+00,2.809274e-01
18259969,-7.895780e-03,7.136309e-01,-1.112444e+00,2.929254e-01
18264065,-7.964617e-03,6.956117e-01,-1.092400e+00,2.765660e-01
18268161,-8.802850e-03,7.228114e-01,-1.092864e+00,2.766105e-01
18272257,-6.724541e-03,7.530291e-01,-1.068434e+00,3.079816e-01
18276353,-8.091017e-03,7.103398e-01,-1.062429e+00,2.815837e-01
18280449,-8.180385e-03,7.392041e-01,-1.079467e+00,2.831025e-01
18284545,-9.601822e-03,6.794110e-01,-1.077572e+00,2.811702e-01
18288641,-7.510115e-03,7.078857e-01,-1.072634e+00,2.689976e-01
18292737,-6.821700e-03,6.649542e-01,-1.073846e+00,2.734277e-01
18296833,-9.787032e-03,6.483008e-01,-1.074388e+00,2.323666e-01
18300929,-8.378519e-03,6.691460e-01,-1.065988e+00,2.666748e-01
18305025,-7.915488e-03,7.137695e-01,-1.074753e+00,2.758604e-01
18309121,-8.641673e-03,7.269902e-01,-1.058347e+00,2.742700e-01
18313217,-8.140069e-03,6.527891e-01,-1.065480e+00,2.532441e-01
18317313,-8.812544e-03,7.028829e-01,-1.074566e+00,2.666992e-01
18321409,-7.962436e-03,6.906955e-01,-1.083020e+00,2.707254e-01
18325505,-7.761491e-03,6.608779e-01,-1.070442e+00,2.536353e-01
18329601,-9.283541e-03,7.270757e-01,-1.083589e+00,3.076042e-01
18333697,-8.668429e-03,7.108636e-01,-1.096578e+00,3.081161e-01
18337793,-6.654186e-03,7.371968e-01,-1.083213e+00,2.866823e-01
18341889,-7.816529e-03,7.626325e-01,-1.058471e+00,3.031809e-01
18345985,-7.472078e-03,7.119652e-01,-1.061683e+00,2.923396e-01
18350081,-1.085854e-02,7.503740e-01,-1.060916e+00,3.138183e-01
18354177,-8.138045e-03,7.034333e-01,-1.062788e+00,2.791496e-01
18358273,-7.755610e-03,7.340889e-01,-1.085699e+00,2.621365e-01
18362369,-7.073328e-03,6.811190e-01,-1.068987e+00,2.602958e-01
18366465,-7.290515e-03,6.807678e-01,-1.087061e+00,2.921773e-01
18370561,-7.098546e-03,7.112500e-01,-1.095539e+00,2.722973e-01
18374657,-8.894126e-03,7.422680e-01,-1.081892e+00,3.111714e-01
18378753,-7.962701e-03,7.186479e-01,-1.089576e+00,2.796577e-01
18382849,-6.672529e-03,6.160695e-01,-1.082443e+00,2.464062e-01
18386945,-7.325500e-03,7.336958e-01,-1.076830e+00,3.009485e-01
18391041,-7.544927e-03,6.907927e-01,-1.083899e+00,2.508088e-01
18395137,-7.110377e-03,7.449423e-01,-1.080016e+00,3.104163e-01
18399233,-7.311626e-03,8.146146e-01,-1.066403e+00,3.265881e-01
18403329,-7.637386e-03,7.801096e-01,-1.064597e+00,3.276093e-01
18407425,-7.619862e-03,7.334081e-01,-1.054002e+00,2.811435e-01
18411521,-8.322695e-03,7.728228e-01,-1.056291e+00,3.284947e-01
18415617,-8.429298e-03,7.730439e-01,-1.047054e+00,2.974542e-01
18419713,-8.883402e-03,7.609357e-01,-1.060128e+00,3.025010e-01
18423809,-8.787889e-03,7.384711e-01,-1.068330e+00,3.028449e-01
18427905,-7.676539e-03,8.005824e-01,-1.089789e+00,3.258200e-01
18432001,-9.915438e-03,7.652651e-01,-1.057763e+00,3.096993e-01
18436097,-8.864536e-03,7.534685e-01,-1.073010e+00,3.031218e-01
18440193,-8.421578e-03,8.177950e-01,-1.071452e+00,3.291428e-01
18444289,-7.929352e-03,7.896251e-01,-1.080993e+00,3.161305e-01
18448385,-8.093830e-03,7.227784e-01,-1.093794e+00,2.622828e-01
18452481,-7.814379e-03,7.936105e-01,-1.071128e+00,3.283958e-01
18456577,-7.049135e-03,7.347541e-01,-1.089572e+00,2.731005e-01
18460673,-8.014726e-03,7.637137e-01,-1.087933e+00,3.210877e-01
18464769,-7.806912e-03,6.807138e-01,-1.091989e+00,2.305345e-01
18468865,-8.705920e-03,7.177244e-01,-1.090787e+00,3.046993e-01
18472961,-8.554739e-03,6.821780e-01,-1.082102e+00,2.618328e-01
18477057,-8.353448e-03,6.967291e-01,-1.084999e+00,2.680452e-01
18481153,-6.187518e-03,7.439211e-01,-1.093373e+00,3.288806e-01
18485249,-8.481868e-03,7.602592e-01,-1.108006e+00,3.008774e-01
18489345,-6.977128e-03,7.337913e-01,-1.095798e+00,3.208391e-01
18493441,-7.822742e-03,7.319131e-01,-1.092864e+00,3.083954e-01
18497537,-8.332522e-03,6.964738e-01,-1.115284e+00,2.655517e-01
18501633,-7.790923e-03,6.844725e-01,-1.109159e+00,2.689821e-01
18505729,-6.591135e-03,7.098773e-01,-1.095725e+00,2.948228e-01
18509825,-7.861355e-03,7.017946e-01,-1.105800e+00,2.420380e-01
18513921,-8.625389e-03,7.449423e-01,-1.102727e+00,3.186271e-01
18518017,-7.958298e-03,7.063144e-01,-1.107588e+00,2.736850e-01
18522113,-8.200381e-03,7.527791e-01,-1.107017e+00,3.100324e-01
18526209,-7.702373e-03,7.882194e-01,-1.096455e+00,3.032319e-01
18530305,-8.389464e-03,7.146363e-01,-1.101140e+00,2.855731e-01
18534401,-7.142871e-03,7.100009e-01,-1.080221e+00,2.723911e-01
18538497,-7.191125e-03,7.634386e-01,-1.092392e+00,3.505214e-01
18542593,-9.234771e-03,7.660305e-01,-1.090349e+00,3.043567e-01
18546689,-8.165995e-03,7.010561e-01,-1.084952e+00,2.714652e-01
18550785,-7.529625e-03,6.948000e-01,-1.082356e+00,2.742611e-01
18554881,-7.926302e-03,7.001400e-01,-1.093493e+00,2.806264e-01
18558977,-7.659527e-03,7.411910e-01,-1.085604e+00,3.053547e-01
18563073,-8.704622e-03,7.464533e-01,-1.081839e+00,2.843198e-01
18567169,-8.211593e-03,7.274289e-01,-1.072194e+00,2.846572e-01
18571265,-8.045998e-03,7.372964e-01,-1.097023e+00,2.746746e-01
18575361,-7.130496e-03,7.380469e-01,-1.119420e+00,3.039419e-01
18579457,-7.834514e-03,7.497248e-01,-1.109613e+00,3.061278e-01
18583553,-9.480538e-03,7.610034e-01,-1.105275e+00,3.256468e-01
18587649,-9.175896e-03,6.639651e-01,-1.088827e+00,2.495259e-01
18591745,-7.887887e-03,6.939988e-01,-1.102864e+00,2.606857e-01
18595841,-9.522495e-03,7.240706e-01,-1.111427e+00,3.053932e-01
18599937,-8.363831e-03,7.345167e-01,-1.110079e+00,2.748299e-01
18604033,-1.015919e-02,7.279973e-01,-1.136426e+00,2.975085e-01
18608129,-7.705768e-03,7.416008e-01,-1.126205e+00,2.987168e-01
18612225,-8.712716e-03,7.516232e-01,-1.133426e+00,2.589341e-01
18616321,-8.281535e-03,7.196553e-01,-1.106335e+00,2.684029e-01
18620417,-7.724188e-03,6.843971e-01,-1.120346e+00,2.820849e-01
18624513,-9.375992e-03,6.609958e-01,-1.113286e+00,2.551358e-01
18628609,-8.995210e-03,6.885154e-01,-1.132011e+00,2.858064e-01
18632705,-8.206313e-03,6.848329e-01,-1.127563e+00,2.404013e-01
18636801,-8.998300e-03,6.596492e-01,-1.134895e+00,2.409407e-01
18640897,-8.632820e-03,7.471872e-01,-1.135115e+00,2.929645e-01
18644993,-9.011394e-03,7.718497e-01,-1.120515e+00,3.232703e-01
18649089,-8.434920e-03,7.159382e-01,-1.128836e+00,2.836911e-01
18653185,-8.340248e-03,7.392425e-01,-1.142933e+00,2.755583e-01
18657281,-1.023093e-02,7.089598e-01,-1.144688e+00,2.839775e-01
18661377,-9.480274e-03,6.920559e-01,-1.140129e+00,2.571292e-01
18665473,-7.657676e-03,7.339406e-01,-1.143491e+00,2.961733e-01
18669569,-1.001331e-02,7.079235e-01,-1.143796e+00,2.810120e-01
18673665,-1.054936e-02,6.597132e-01,-1.136375e+00,2.421380e-01
18677761,-6.963534e-03,6.228319e-01,-1.128563e+00,2.274505e-01
18681857,-9.000376e-03,7.215648e-01,-1.137182e+00,2.892276e-01
18685953,-6.498370e-03,6.633571e-01,-1.126262e+00,2.711638e-01
18690049,-8.636868e-03,7.197469e-01,-1.138086e+00,2.926648e-01
18694145,-8.110907e-03,6.742141e-01,-1.138900e+00,2.693690e-01
18698241,-1.014102e-02,6.713153e-01,-1.130996e+00,2.658255e-01
18702337,-7.328653e-03,6.998209e-01,-1.128937e+00,2.733146e-01
18706433,-7.661374e-03,6.477714e-01,-1.116472e+00,2.513051e-01
18710529,-7.447402e-03,6.821683e-01,-1.123537e+00,2.494817e-01
18714625,-8.867639e-03,6.832729e-01,-1.120943e+00,2.595410e-01
18718721,-8.396433e-03,6.574444e-01,-1.103789e+00,2.704273e-01
18722817,-9.071867e-03,6.486958e-01,-1.089085e+00,2.364216e-01
18726913,-7.293617e-03,6.781314e-01,-1.075824e+00,2.721041e-01
18731009,-7.596247e-03,6.133967e-01,-1.084255e+00,2.264070e-01
18735105,-8.328873e-03,6.101500e-01,-1.076859e+00,2.364517e-01
18739201,-9.641496e-03,6.021311e-01,-1.092241e+00,2.214745e-01
18743297,-8.494588e-03,6.295479e-01,-1.079744e+00,2.492007e-01
18747393,-8.738795e-03,6.995168e-01,-1.088818e+00,2.602949e-01
18751489,-1.083507e-02,6.196890e-01,-1.094398e+00,2.233422e-01
18755585,-9.809460e-03,6.146796e-01,-1.101009e+00,2.364504e-01
18759681,-7.521131e-03,6.605630e-01,-1.097165e+00,2.546350e-01
18763777,-7.598905e-03,6.864247e-01,-1.080480e+00,2.752267e-01
18767873,-7.199762e-03,7.090008e-01,-1.093491e+00,2.864645e-01
18771969,-8.644495e-03,6.699521e-01,-1.109492e+00,2.764781e-01
18776065,-8.841643e-03,6.743873e-01,-1.109975e+00,2.528948e-01
18780161,-7.971155e-03,6.178724e-01,-1.099230e+00,2.244981e-01
18784257,-9.700598e-03,5.628503e-01,-1.118222e+00,2.080697e-01
18788353,-8.125044e-03,6.286264e-01,-1.113624e+00,2.357959e-01
18792449,-7.666469e-03,5.871140e-01,-1.115571e+00,2.232754e-01
18796545,-1.071819e-02,6.392089e-01,-1.115321e+00,2.571939e-01
18800641,-7.209341e-03,5.912904e-01,-1.132194e+00,2.206056e-01
18804737,-7.724513e-03,5.981209e-01,-1.115022e+00,2.350726e-01
18808833,-7.276632e-03,6.378715e-01,-1.141020e+00,2.650732e-01
18812929,-9.972142e-03,5.954043e-01,-1.122078e+00,2.346660e-01
18817025,-9.310657e-03,6.076295e-01,-1.124221e+00,2.435016e-01
18821121,-8.702635e-03,6.530781e-01,-1.126215e+00,2.450631e-01
18825217,-1.016307e-02,6.536200e-01,-1.110566e+00,2.536711e-01
18829313,-8.904865e-03,6.711837e-01,-1.136292e+00,2.547695e-01
18833409,-1.006196e-02,6.068621e-01,-1.106795e+00,2.283582e-01
18837505,-7.428305e-03,6.668875e-01,-1.112647e+00,2.661397e-01
18841601,-7.557180e-03,6.071111e-01,-1.119560e+00,2.485163e-01
18845697,-7.634362e-03,6.709479e-01,-1.104293e+00,2.392290e-01
18849793,-9.534194e-03,6.939393e-01,-1.103955e+00,2.916914e-01
18853889,-8.725176e-03,7.164088e-01,-1.105841e+00,2.723892e-01
18857985,-7.757129e-03,6.494576e-01,-1.115334e+00,2.507074e-01
18862081,-8.125794e-03,6.361800e-01,-1.102755e+00,2.402209e-01
18866177,-7.644824e-03,6.395482e-01,-1.131757e+00,2.538527e-01
18870273,-8.000230e-03,6.785659e-01,-1.100122e+00,2.318079e-01
18874369,-9.144539e-03,6.619647e-01,-1.109760e+00,2.198173e-01
18878465,-8.995171e-03,6.383679e-01,-1.094534e+00,2.618945e-01
18882561,-8.185303e-03,6.822025e-01,-1.107090e+00,2.663426e-01
18886657,-8.865971e-03,6.339933e-01,-1.102749e+00,2.526672e-01
18890753,-9.377460e-03,6.760606e-01,-1.110309e+00,2.784035e-01
18894849,-8.634951e-03,6.489274e-01,-1.110297e+00,2.612058e-01
18898945,-7.811923e-03,7.188555e-01,-1.102315e+00,2.896804e-01
18903041,-7.798453e-03,6.999323e-01,-1.094380e+00,2.647672e-01
18907137,-9.068551e-03,6.459246e-01,-1.089485e+00,2.404812e-01
18911233,-8.168150e-03,7.170860e-01,-1.086771e+00,2.755156e-01
18915329,-7.648394e-03,6.690173e-01,-1.099839e+00,2.898684e-01
18919425,-8.154189e-03,6.919176e-01,-1.095662e+00,2.713951e-01
18923521,-8.289438e-03,6.672912e-01,-1.090096e+00,2.404967e-01
18927617,-6.715789e-03,6.892812e-01,-1.096905e+00,2.843338e-01
18931713,-8.985438e-03,6.883278e-01,-1.088011e+00,2.860844e-01
18935809,-8.029427e-03,6.415333e-01,-1.071356e+00,2.483144e-01
18939905,-6.420172e-03,6.599661e-01,-1.082539e+00,2.623810e-01
18944001,-8.093226e-03,5.835599e-01,-1.086253e+00,2.086760e-01
18948097,-7.568059e-03,6.015752e-01,-1.081545e+00,2.588544e-01
18952193,-7.998297e-03,6.545116e-01,-1.095027e+00,2.470579e-01
18956289,-9.543625e-03,6.587822e-01,-1.082982e+00,2.447858e-01
18960385,-7.943594e-03,6.862532e-01,-1.086820e+00,2.635122e-01
18964481,-7.539917e-03,6.460365e-01,-1.100991e+00,2.301719e-01
18968577,-6.834785e-03,6.533885e-01,-1.080763e+00,2.335744e-01
18972673,-8.165651e-03,6.541222e-01,-1.084846e+00,2.485204e-01
18976769,-7.949769e-03,6.890495e-01,-1.084239e+00,3.183385e-01
18980865,-8.040350e-03,6.834573e-01,-1.099703e+00,2.767732e-01
18984961,-8.346003e-03,6.203777e-01,-1.083157e+00,2.345974e-01
18989057,-9.620372e-03,6.777664e-01,-1.083284e+00,2.727453e-01
18993153,-6.544424e-03,6.958178e-01,-1.071963e+00,2.725712e-01
18997249,-7.514028e-03,7.799884e-01,-1.064862e+00,2.939192e-01
19001345,-8.704540e-03,7.278736e-01,-1.056939e+00,3.204958e-01
19005441,-9.466714e-03,6.843147e-01,-1.073573e+00,2.576835e-01
19009537,-8.076041e-03,6.993369e-01,-1.084466e+00,2.797809e-01
19013633,-7.734073e-03,7.308255e-01,-1.067639e+00,3.070199e-01
19017729,-8.066486e-03,7.431311e-01,-1.071420e+00,3.004667e-01
19021825,-9.765345e-03,7.498145e-01,-1.070042e+00,3.009817e-01
19025921,-8.032937e-03,7.438284e-01,-1.077806e+00,3.083967e-01
19030017,-8.626942e-03,6.708197e-01,-1.085081e+00,2.793918e-01
19034113,-6.853060e-03,6.684606e-01,-1.102816e+00,2.568042e-01
19038209,-7.369884e-03,6.828517e-01,-1.080783e+00,2.781832e-01
19042305,-6.674340e-03,7.000294e-01,-1.097186e+00,2.783514e-01
19046401,-9.325887e-03,6.782468e-01,-1.092010e+00,2.570357e-01
19050497,-7.823909e-03,7.061288e-01,-1.091520e+00,2.697750e-01
19054593,-9.288348e-03,6.732643e-01,-1.066768e+00,2.741890e-01
19058689,-9.093349e-03,7.456293e-01,-1.078682e+00,2.937536e-01
19062785,-8.587199e-03,7.126460e-01,-1.086380e+00,2.743085e-01
19066881,-7.310110e-03,7.067124e-01,-1.097432e+00,2.805009e-01
19070977,-8.325197e-03,7.582560e-01,-1.090352e+00,3.125461e-01
19075073,-8.420164e-03,6.901291e-01,-1.076815e+00,3.007855e-01
